TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t
204007692278372.0,16.512733,79.0,204007692278519.0,23.630608,72.0,2.0,-0.1773114748969199,-147.0
844432372804416.0,18.82925,79.0,844432372804661.0,26.128609,72.0,2.0,-0.1623600225268735,-245.0
1273382555965894.0,17.657143,79.0,1273382555966187.0,25.096321,72.0,2.0,-0.174001760418758,-293.0
241191574846793.0,17.15942,79.0,241191574846805.0,27.284142,72.0,2.0,-0.2278107681828022,-12.0
1013555771224585.0,19.034641,79.0,1013555771224638.0,27.220654,72.0,2.0,-0.1769746144738672,-53.0
1156409597474436.0,18.362545,79.0,1156409597474470.0,25.97533,72.0,2.0,-0.1716993653845611,-34.0
805612469786766.0,19.511814,79.0,805612469787240.0,26.53434,72.0,2.0,-0.1525105875291995,-474.0
490659596228872.0,17.582668,79.0,490659596229215.0,25.686077,72.0,2.0,-0.1872808883178839,-343.0
852210291783872.0,18.218288,79.0,852210291784265.0,26.772896,72.0,2.0,-0.1901396504701898,-393.0
151536152836756.0,19.469875,79.0,151536152837003.0,26.941681,72.0,2.0,-0.1609902068355562,-247.0
106073727306008.0,17.575962,79.0,106073727306160.0,25.813347,72.0,2.0,-0.1898482642348602,-152.0
1494687090057293.0,19.213005,79.0,1494687090057613.0,26.7934,72.0,2.0,-0.1647682534638383,-320.0
390326859327445.0,18.328503,79.0,390326859327542.0,25.508377,72.0,2.0,-0.1637861544890968,-97.0
1434759175714875.0,18.515938,79.0,1434759175715129.0,24.855148,72.0,2.0,-0.146162122848388,-254.0
384242071188302.0,19.460369,79.0,384242071188742.0,26.536972,72.0,2.0,-0.1538480887406078,-440.0
745701136382651.0,17.435326,79.0,745701136382690.0,24.705994,72.0,2.0,-0.1725306184049289,-39.0
502472235459535.0,17.284031,79.0,502472235459833.0,26.886482,72.0,2.0,-0.2173950526678284,-298.0
770216093958925.0,18.47015,79.0,770216093959356.0,26.43597,72.0,2.0,-0.1773882936223392,-431.0
89428876169585.0,18.392422,79.0,89428876169874.0,26.485809,72.0,2.0,-0.1803410433000356,-289.0
659430251063123.0,19.432888,79.0,659430251063364.0,25.190948,72.0,2.0,-0.1290355226296547,-241.0
1320780213723570.0,17.731594,79.0,1320780213723742.0,27.017159,72.0,2.0,-0.207504441520415,-172.0
