TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t
1275258758442221.0,20.918953,86.0,1275258758443161.0,24.388905,81.0,10.0,-0.0765860968311502,-940.0
1286288388225835.0,17.144867,103.0,1286288388225904.0,23.600246,96.0,2.0,-0.1584332089102317,-69.0
1540114062055342.0,18.872623,95.0,1540114062055785.0,25.556332,88.0,2.0,-0.1504358812850763,-443.0
945700022899866.0,31.202667,103.0,945700022901675.0,14.06097,96.0,28.0,0.3787079018860106,-1809.0
146560309285852.0,28.414944,87.0,146560309287404.0,13.303223,80.0,28.0,0.362233580396761,-1552.0
523765410593328.0,15.343967,87.0,523765410593719.0,21.790783,80.0,5.0,-0.1736060159284767,-391.0
200814572541343.0,26.935467,79.0,200814572542125.0,19.42572,72.0,20.0,0.1619834927867571,-782.0
631644703787553.0,18.019619,95.0,631644703787879.0,25.207603,88.0,5.0,-0.1662837366694533,-326.0
1059799228341925.0,20.293713,102.0,1059799228342425.0,24.801647,97.0,5.0,-0.0999644752808271,-500.0
277218238948803.0,25.09557,79.0,277218238949309.0,19.516258,72.0,20.0,0.1250635145459629,-506.0
28899057821746.0,16.914116,103.0,28899057821675.0,22.749561,96.0,5.0,-0.1471231474580634,71.0
636373840070515.0,21.932049,102.0,636373840071002.0,24.960163,97.0,10.0,-0.0645760536952277,-487.0
1541974296684616.0,19.865082,95.0,1541974296685289.0,25.113571,88.0,10.0,-0.1166884432933107,-673.0
589810451233304.0,23.891262,86.0,589810451234587.0,21.543308,81.0,15.0,0.0516776982812867,-1283.0
153425798485607.0,33.335293,78.0,153425798487117.0,17.838203,73.0,28.0,0.3028343031322308,-1510.0
1792967714496839.0,16.073387,87.0,1792967714496962.0,23.897469,80.0,5.0,-0.195744669566246,-123.0
10070911815054.0,25.188538,79.0,10070911815904.0,19.155777,72.0,20.0,0.1360436168649803,-850.0
328953302260320.0,21.838718,94.0,328953302260634.0,24.077446,89.0,10.0,-0.0487568604380801,-314.0
1160014885651041.0,21.731304,79.0,1160014885651694.0,24.720764,72.0,10.0,-0.0643558000474811,-653.0
835646068787473.0,16.169575,87.0,835646068787790.0,24.368618,80.0,5.0,-0.2022547724315191,-317.0
1796762334372004.0,27.91798,79.0,1796762334373036.0,19.107265,72.0,25.0,0.1873613842947548,-1032.0
997400709130019.0,31.141994,102.0,997400709131586.0,18.635788,97.0,28.0,0.2512407242251171,-1567.0
1451028609482368.0,30.985714,79.0,1451028609483996.0,16.930756,72.0,28.0,0.2933220665044816,-1628.0
205236627181133.0,21.519985,78.0,205236627181927.0,24.598045,73.0,5.0,-0.0667430937531373,-794.0
1551935887668005.0,31.571896,78.0,1551935887669565.0,19.801918,73.0,28.0,0.2291046173834786,-1560.0
50099200720622.0,27.305832,103.0,50099200721633.0,17.949772,96.0,20.0,0.2067381533566539,-1011.0
441754070480889.0,30.546833,102.0,441754070482432.0,18.776516,97.0,28.0,0.2386358030960144,-1543.0
791737081389610.0,29.988411,94.0,791737081390921.0,19.0131,89.0,20.0,0.2239790319935236,-1311.0
374398929310375.0,27.776573,94.0,374398929311476.0,20.584816,89.0,15.0,0.1487086526815844,-1101.0
1723125249125963.0,27.057667,102.0,1723125249127146.0,18.292988,97.0,25.0,0.1932646617783138,-1183.0
1014607596713918.0,19.069046,86.0,1014607596714689.0,25.344234,81.0,2.0,-0.1412908031111415,-771.0
414332599928637.0,18.029518,103.0,414332599928921.0,21.779247,96.0,5.0,-0.0941935526007903,-284.0
1098349617453497.0,17.253178,102.0,1098349617453979.0,24.738426,97.0,2.0,-0.1782558246643782,-482.0
1344279416178261.0,20.568283,103.0,1344279416178186.0,25.434784,96.0,2.0,-0.1057864468036446,75.0
1788311001789427.0,32.458027,94.0,1788311001790827.0,17.995369,89.0,28.0,0.286653806217524,-1400.0
213484454699314.0,20.052784,79.0,213484454699810.0,23.174496,72.0,10.0,-0.0722162486281811,-496.0
691044289873867.0,18.409542,87.0,691044289874300.0,20.735901,80.0,10.0,-0.0594286032220915,-433.0
1246453664103207.0,24.807659,87.0,1246453664104135.0,18.578053,80.0,20.0,0.1435865798399252,-928.0
1408957556047975.0,22.75639,87.0,1408957556049135.0,17.975773,80.0,15.0,0.1173671282814025,-1160.0
371450676188245.0,23.028793,78.0,371450676188748.0,25.460167,73.0,5.0,-0.0501428366374531,-503.0
105341307447382.0,20.821079,95.0,105341307447807.0,23.035957,88.0,10.0,-0.0505022272822996,-425.0
1702205499605093.0,16.637997,87.0,1702205499605517.0,24.224747,80.0,5.0,-0.185664232436275,-424.0
3639857678715.0,26.229649,102.0,3639857679741.0,22.914062,97.0,15.0,0.0674671678742372,-1026.0
1601489001237887.0,28.902878,103.0,1601489001239195.0,16.713139,96.0,28.0,0.2672249749468481,-1308.0
1291422348083084.0,27.179443,103.0,1291422348083805.0,19.279228,96.0,20.0,0.1700482349139948,-721.0
804781083270739.0,27.118771,102.0,804781083272030.0,19.680695,97.0,25.0,0.1589350613530504,-1291.0
1778808754761476.0,28.524422,102.0,1778808754762902.0,19.866337,97.0,25.0,0.1789202149112808,-1426.0
1472150486826971.0,18.807926,95.0,1472150486827467.0,22.130661,88.0,10.0,-0.081163890683379,-496.0
1161395040375194.0,19.189018,102.0,1161395040375639.0,25.406231,97.0,2.0,-0.1394142456744663,-445.0
881462408795852.0,19.503696,79.0,881462408796336.0,25.871044,72.0,5.0,-0.140328032733631,-484.0
1428699649003806.0,29.578022,87.0,1428699649005321.0,13.748081,80.0,28.0,0.3653672937074446,-1515.0
1068164408632305.0,29.199738,94.0,1068164408633085.0,21.92527,89.0,20.0,0.1422878603754937,-780.0
738437161500169.0,25.482327,86.0,738437161501366.0,20.940239,81.0,15.0,0.0978422433606966,-1197.0
1604505031706646.0,24.428322,94.0,1604505031707247.0,25.238037,89.0,10.0,-0.0163030875687907,-601.0
260826127219768.0,19.072872,79.0,260826127220291.0,21.619205,72.0,10.0,-0.0625756458683591,-523.0
1763627342015474.0,27.419792,79.0,1763627342016195.0,19.698643,72.0,20.0,0.1638668389559203,-721.0
283517017855822.0,25.306454,86.0,283517017857281.0,21.943451,81.0,15.0,0.0711748097694587,-1459.0
1034470185160249.0,26.462574,79.0,1034470185160904.0,20.782326,72.0,20.0,0.1202298660807833,-655.0
582360241581484.0,22.209316,78.0,582360241581930.0,24.346058,73.0,10.0,-0.0458967851917589,-446.0
23505361782887.0,21.900517,78.0,23505361783566.0,25.529713,73.0,2.0,-0.0765165169977037,-679.0
1484709230655979.0,17.508675,86.0,1484709230656707.0,23.481388,81.0,2.0,-0.145711242258886,-728.0
669013139327258.0,20.319691,86.0,669013139328222.0,23.409916,81.0,10.0,-0.070666653830207,-964.0
46710777200762.0,28.556053,86.0,46710777202386.0,16.801304,81.0,25.0,0.2591585969173645,-1624.0
1376478993416445.0,27.348454,87.0,1376478993417927.0,14.133831,80.0,25.0,0.318560633774152,-1482.0
79321975465852.0,26.038227,86.0,79321975466982.0,21.314716,81.0,20.0,0.0997511601338062,-1130.0
694362047643772.0,16.088181,87.0,694362047644051.0,23.810719,80.0,5.0,-0.1935526543338287,-279.0
298482446953593.0,24.629574,79.0,298482446954352.0,22.726768,72.0,15.0,0.0401805950299117,-759.0
614689648476594.0,28.724567,102.0,614689648477989.0,20.316463,97.0,25.0,0.1714503957196658,-1395.0
945140069917857.0,24.288456,86.0,945140069919266.0,22.004902,81.0,15.0,0.049327897103511,-1409.0
1718739438078891.0,28.233555,87.0,1718739438080268.0,13.947918,80.0,25.0,0.3386708899426058,-1377.0
165381196453610.0,28.270039,95.0,165381196455225.0,14.738415,88.0,28.0,0.3146270730866076,-1615.0
1636241381073490.0,24.669277,86.0,1636241381074827.0,21.292728,81.0,15.0,0.0734639187302642,-1337.0
235292257914806.0,19.700291,79.0,235292257915058.0,25.488106,72.0,5.0,-0.1280818834976597,-252.0
1770522263051098.0,31.641373,94.0,1770522263052672.0,17.930214,89.0,28.0,0.2765931016087906,-1574.0
368027762067662.0,24.654545,102.0,368027762068825.0,16.381508,97.0,25.0,0.2016041113895627,-1163.0
1006883491383462.0,18.18325,103.0,1006883491383649.0,21.953438,96.0,2.0,-0.0939337097271204,-187.0
380701222985438.0,15.585621,87.0,380701222985905.0,23.773407,80.0,2.0,-0.2080281555733541,-467.0
26095860632987.0,27.248508,86.0,26095860634351.0,19.440304,81.0,20.0,0.1672392949300145,-1364.0
167854504162565.0,25.857349,95.0,167854504163802.0,19.717918,88.0,15.0,0.1347097099837067,-1237.0
1097043431275919.0,20.047146,103.0,1097043431276400.0,21.235851,96.0,10.0,-0.0287940577569985,-481.0
1380727340516020.0,27.609409,86.0,1380727340517775.0,17.292065,81.0,25.0,0.2297774010715104,-1755.0
628511311386102.0,30.626667,78.0,628511311387056.0,21.704899,73.0,20.0,0.1704854007235327,-954.0
72876006731228.0,26.365108,103.0,72876006732249.0,18.365387,96.0,15.0,0.1788426665074911,-1021.0
1213517743045971.0,20.035892,95.0,1213517743046380.0,24.856583,88.0,2.0,-0.1073830525049019,-409.0
1297619579711581.0,32.877785,94.0,1297619579713287.0,17.751427,89.0,28.0,0.2987673993424982,-1706.0
1488955926959155.0,21.031757,95.0,1488955926959905.0,21.825363,88.0,10.0,-0.0185174832093243,-750.0
420659320585758.0,23.248055,94.0,420659320586259.0,23.610001,89.0,10.0,-0.0077243067872896,-501.0
1317665948317303.0,17.733013,103.0,1317665948317330.0,21.018555,96.0,2.0,-0.0847847498712826,-27.0
544842168680792.0,27.441105,95.0,544842168682114.0,15.177711,88.0,25.0,0.2877460040185067,-1322.0
809124525950945.0,19.182865,95.0,809124525951224.0,26.283108,88.0,5.0,-0.1561660849092573,-279.0
1048676877888793.0,25.016682,95.0,1048676877889759.0,19.990234,88.0,15.0,0.1116816802111035,-966.0
309274153243985.0,31.765156,94.0,309274153245573.0,17.265411,89.0,28.0,0.2957286828846992,-1588.0
1613630751299150.0,18.378784,79.0,1613630751299356.0,27.646412,72.0,5.0,-0.2013598812267959,-206.0
982053344393062.0,19.887859,102.0,982053344393496.0,27.568989,97.0,5.0,-0.1618550393401601,-434.0
1775168347296461.0,24.418545,94.0,1775168347297151.0,23.377068,89.0,10.0,0.0217902216255705,-690.0
298427792119683.0,32.507099,94.0,298427792121259.0,17.467583,89.0,28.0,0.30094270534828,-1576.0
1796993000981659.0,19.547985,103.0,1796993000981852.0,23.894508,96.0,2.0,-0.1000523381565601,-193.0
1393054865932982.0,27.200569,103.0,1393054865933954.0,17.676819,96.0,20.0,0.2122171192316274,-972.0
876319147412327.0,27.942814,79.0,876319147412900.0,20.949669,72.0,20.0,0.1430310872123225,-573.0
44242396954949.0,25.31282,95.0,44242396956350.0,18.220009,88.0,20.0,0.1629301647269466,-1401.0
1756934973414559.0,19.89127,79.0,1756934973415176.0,27.567554,72.0,2.0,-0.161746190761069,-617.0
512609733643033.0,29.632385,94.0,512609733644237.0,17.140564,89.0,25.0,0.2670736241155117,-1204.0
1578834255176679.0,25.785759,103.0,1578834255177371.0,19.202332,96.0,15.0,0.1463371050796532,-692.0
138390617000648.0,18.856136,79.0,138390617000932.0,23.991051,72.0,10.0,-0.1198425231509363,-284.0
1610104714883836.0,24.92757,87.0,1610104714884967.0,17.980026,80.0,20.0,0.1619187427792505,-1131.0
740934375888300.0,20.680386,86.0,740934375888919.0,23.125927,81.0,10.0,-0.0558262230377617,-619.0
604481941705033.0,16.968647,95.0,604481941705102.0,24.240273,88.0,5.0,-0.1764575727779325,-69.0
1472251988638105.0,18.215267,95.0,1472251988638233.0,26.045609,88.0,2.0,-0.176913398641274,-128.0
56235290700598.0,26.680237,103.0,56235290701633.0,17.546886,96.0,15.0,0.2065101770241758,-1035.0
1722492917101778.0,31.698887,78.0,1722492917103117.0,18.902096,73.0,25.0,0.2528960949236895,-1339.0
16999225677204.0,31.564148,102.0,16999225678591.0,20.525776,97.0,28.0,0.2119099271482907,-1387.0
1000248453727172.0,18.460545,95.0,1000248453727593.0,24.471321,88.0,5.0,-0.1400073316170324,-421.0
1531691314402694.0,25.338631,86.0,1531691314403996.0,19.782207,81.0,20.0,0.1231454078933551,-1302.0
1465473975815283.0,14.799282,87.0,1465473975815321.0,23.200695,80.0,5.0,-0.2210899496070747,-38.0
1704735657921218.0,16.9147,95.0,1704735657921224.0,26.283108,88.0,5.0,-0.2168723005574727,-6.0
1497160832426571.0,18.532635,87.0,1497160832426923.0,22.205303,80.0,10.0,-0.0901535075241167,-352.0
667258817476104.0,24.390079,86.0,667258817477189.0,22.06358,81.0,10.0,0.0500821474579644,-1085.0
1600201236154976.0,23.049217,86.0,1600201236155827.0,23.230282,81.0,10.0,-0.0039124235117584,-851.0
8813566800791.0,17.598812,86.0,8813566801627.0,22.064548,81.0,5.0,-0.1125909655662051,-836.0
1512434291779797.0,24.22126,94.0,1512434291780434.0,23.729126,89.0,10.0,0.0102634001736711,-637.0
948146261565381.0,21.164585,79.0,948146261565825.0,23.615894,72.0,10.0,-0.0547405712207768,-444.0
1659238300371583.0,29.55341,79.0,1659238300372824.0,18.534149,72.0,25.0,0.2291499346015879,-1241.0
1750796284934320.0,20.122566,103.0,1750796284934779.0,24.682178,96.0,2.0,-0.1017662772495698,-459.0
678803220237974.0,32.262787,78.0,678803220239818.0,18.034359,73.0,28.0,0.2828873829143308,-1844.0
498699232903109.0,30.105312,79.0,498699232904531.0,16.825241,72.0,28.0,0.2829728215646639,-1422.0
1137045584153417.0,19.309708,103.0,1137045584153710.0,24.720406,96.0,2.0,-0.1228863045869016,-293.0
1606025096569156.0,20.81403,102.0,1606025096569511.0,25.100063,97.0,5.0,-0.0933489636831114,-355.0
760262155629626.0,29.24369,103.0,760262155631065.0,13.938442,96.0,28.0,0.3544347462973806,-1439.0
1449787759475941.0,28.047813,103.0,1449787759476889.0,17.251858,96.0,20.0,0.2383230332953191,-948.0
1244466787578592.0,19.604603,102.0,1244466787578847.0,27.409931,97.0,10.0,-0.1660194696388993,-255.0
1369790398114497.0,23.242245,78.0,1369790398114824.0,26.180302,73.0,2.0,-0.0594477051132148,-327.0
1642271441922354.0,31.05695,86.0,1642271441924328.0,17.663109,81.0,28.0,0.2749143017252914,-1974.0
1052639922974093.0,24.994492,79.0,1052639922975169.0,21.240768,72.0,15.0,0.0811874746676022,-1076.0
1179638765759646.0,26.133015,79.0,1179638765760680.0,19.483696,72.0,20.0,0.1457649807326092,-1034.0
19506031643514.0,25.970028,102.0,19506031644545.0,22.026447,97.0,15.0,0.0821639714166508,-1031.0
825746947908805.0,21.498276,103.0,825746947909015.0,21.605873,96.0,10.0,-0.0024962098196161,-210.0
440887117895610.0,27.318615,103.0,440887117896635.0,19.25695,96.0,20.0,0.173087862702256,-1025.0
584679143242946.0,21.79771,87.0,584679143243804.0,18.515663,80.0,15.0,0.0814133563073474,-858.0
663789211191872.0,19.764542,103.0,663789211191724.0,23.341259,96.0,2.0,-0.0829753053423135,148.0
1565299849875126.0,26.334229,103.0,1565299849875994.0,18.316177,96.0,20.0,0.179573999842241,-868.0
119911987346799.0,29.137035,102.0,119911987348185.0,19.055809,97.0,28.0,0.2091851230029089,-1386.0
1612447055353108.0,24.446873,103.0,1612447055353921.0,21.362591,96.0,15.0,0.0673284891523725,-813.0
598076806268592.0,25.756073,78.0,598076806269279.0,23.450844,73.0,10.0,0.0468476616813851,-687.0
290217671332269.0,20.187302,102.0,290217671332776.0,23.553349,97.0,10.0,-0.0769546616944499,-507.0
986485507715335.0,19.428696,103.0,986485507715629.0,23.546345,96.0,10.0,-0.0958148940451272,-294.0
1485806198449495.0,16.175312,95.0,1485806198449844.0,22.655418,88.0,2.0,-0.1668808698677567,-349.0
624372915365723.0,30.173729,103.0,624372915366872.0,15.284691,96.0,28.0,0.3275309172646123,-1149.0
1268057634056185.0,19.412411,95.0,1268057634056937.0,21.348515,88.0,10.0,-0.0474990190360248,-752.0
596009590627031.0,28.528683,87.0,596009590628746.0,14.273479,80.0,28.0,0.33304869039092,-1715.0
1496900524192325.0,28.209015,102.0,1496900524193727.0,20.751259,97.0,20.0,0.1523225952534497,-1402.0
755281717186792.0,22.365086,87.0,755281717187817.0,18.121754,80.0,15.0,0.1048076856578582,-1025.0
285546375924408.0,23.758705,78.0,285546375925037.0,23.469124,73.0,10.0,0.0061315755166302,-629.0
778606545094199.0,21.520115,78.0,778606545094855.0,23.721531,73.0,5.0,-0.0486590607247136,-656.0
1601714775866303.0,18.774609,95.0,1601714775866907.0,26.843067,88.0,2.0,-0.1768713075168493,-604.0
1658425280518199.0,20.585842,103.0,1658425280518378.0,24.221054,96.0,5.0,-0.0811306366769972,-179.0
1026386248113793.0,27.006832,102.0,1026386248115036.0,20.260025,97.0,15.0,0.1427386424276105,-1243.0
1273941324674374.0,27.885509,95.0,1273941324675694.0,18.777119,88.0,20.0,0.1951966785925559,-1320.0
621621579808574.0,21.925034,103.0,621621579808980.0,21.629944,96.0,10.0,0.0067751153496163,-406.0
1769943989611571.0,23.588886,78.0,1769943989611962.0,26.033665,73.0,5.0,-0.0492674993673743,-391.0
863252158177490.0,31.865887,103.0,863252158179102.0,14.761368,96.0,28.0,0.3668352125811396,-1612.0
1142656382494571.0,24.956406,103.0,1142656382495420.0,19.800724,96.0,15.0,0.1151924173869057,-849.0
980344170269835.0,20.189301,103.0,980344170270355.0,22.013065,96.0,5.0,-0.0432147335056996,-520.0
815521134532276.0,19.827389,79.0,815521134532747.0,24.715393,72.0,5.0,-0.1097372858300588,-471.0
1039736064500732.0,28.200863,103.0,1039736064501907.0,15.617306,96.0,25.0,0.2871766960413156,-1175.0
1005728070193113.0,29.975124,86.0,1005728070194832.0,17.965157,81.0,25.0,0.2505193284119465,-1719.0
61696637008451.0,23.353031,79.0,61696637009329.0,22.134365,72.0,15.0,0.0267912896135009,-878.0
1462912020395216.0,24.521458,95.0,1462912020396988.0,13.720833,88.0,25.0,0.282426201923938,-1772.0
1202900171567423.0,23.831768,95.0,1202900171568336.0,21.043114,88.0,15.0,0.0621428709272149,-913.0
167850480339893.0,22.539314,94.0,167850480340490.0,23.629555,89.0,10.0,-0.0236142020286439,-597.0
1628684251033438.0,27.14468,95.0,1628684251034789.0,16.668922,88.0,25.0,0.2390983055901225,-1351.0
1299321599259275.0,25.954182,102.0,1299321599260218.0,24.763252,97.0,20.0,0.0234816690450072,-943.0
997358562031646.0,27.764744,102.0,997358562033370.0,19.315746,97.0,25.0,0.179458582525373,-1724.0
364975108066639.0,17.385845,95.0,364975108066941.0,24.332657,88.0,2.0,-0.166516333688108,-302.0
1162331390525182.0,29.128185,102.0,1162331390526643.0,17.765697,97.0,28.0,0.2423021408208431,-1461.0
1488880902965666.0,22.990231,87.0,1488880902966683.0,19.951122,80.0,15.0,0.0707734802860077,-1017.0
1783586459277888.0,25.930759,86.0,1783586459279235.0,20.765461,81.0,20.0,0.1106149063029084,-1347.0
1682643280941246.0,18.849667,95.0,1682643280942033.0,26.252724,88.0,2.0,-0.1641389034120164,-787.0
777096682120894.0,19.151421,79.0,777096682121107.0,26.063366,72.0,2.0,-0.1528691266421314,-213.0
393612736594858.0,18.181248,95.0,393612736595259.0,24.677116,88.0,5.0,-0.1515659347146335,-401.0
1233589691893090.0,18.494549,79.0,1233589691893265.0,25.748741,72.0,5.0,-0.1639614052209951,-175.0
1172392005814290.0,20.934944,102.0,1172392005814646.0,28.189621,97.0,2.0,-0.1476792110016647,-356.0
44884515089693.0,27.176807,102.0,44884515091009.0,19.351032,97.0,25.0,0.1681955398788239,-1316.0
1558298825724434.0,22.165905,95.0,1558298825725558.0,19.435944,88.0,15.0,0.0656211458293596,-1124.0
1033824340693793.0,25.892883,103.0,1033824340694473.0,17.518391,96.0,20.0,0.192910532872175,-680.0
385811932330285.0,15.314594,87.0,385811932330711.0,23.081596,80.0,5.0,-0.2022857476223552,-426.0
1137735082026798.0,32.808361,86.0,1137735082028531.0,18.50135,81.0,28.0,0.2788363200876341,-1733.0
198037439723171.0,18.965603,102.0,198037439723532.0,27.299225,97.0,5.0,-0.1801286713959035,-361.0
895003552345950.0,29.610844,78.0,895003552347148.0,22.171844,73.0,15.0,0.1436580503507272,-1198.0
1200023285411867.0,27.867111,94.0,1200023285412794.0,21.43589,89.0,20.0,0.1304427898821007,-927.0
212558035629899.0,17.017979,95.0,212558035630202.0,24.830025,88.0,2.0,-0.1866766692146177,-303.0
1319773560376769.0,26.580189,87.0,1319773560377874.0,15.70269,80.0,25.0,0.257255401175497,-1105.0
534663318979206.0,19.64217,79.0,534663318979413.0,26.693615,72.0,5.0,-0.1521814079549963,-207.0
387941020569595.0,20.146801,79.0,387941020570099.0,23.6595,72.0,10.0,-0.08018707171829,-504.0
1220839178464378.0,31.093269,78.0,1220839178465356.0,23.666759,73.0,20.0,0.1356191782809168,-978.0
21632337656200.0,23.510906,87.0,21632337657348.0,14.94088,80.0,20.0,0.2228771896317117,-1148.0
704672933965956.0,21.069836,95.0,704672933966289.0,23.22908,88.0,10.0,-0.0487425922566593,-333.0
1422343933983574.0,29.657688,87.0,1422343933985516.0,14.207493,80.0,28.0,0.3522200216157777,-1942.0
974897759747567.0,24.853458,79.0,974897759748322.0,21.499733,72.0,15.0,0.0723515453337398,-755.0
1437497129438756.0,20.692089,103.0,1437497129439134.0,24.34235,96.0,5.0,-0.0810548789116702,-378.0
1293561535326650.0,27.56625,95.0,1293561535328073.0,15.050423,88.0,25.0,0.2936838124365081,-1423.0
1022826362919124.0,28.221111,86.0,1022826362920682.0,19.712101,81.0,20.0,0.1775180432306518,-1558.0
610108095222283.0,27.978836,94.0,610108095223546.0,21.021309,89.0,20.0,0.1419899267645024,-1263.0
30034239557322.0,20.043198,94.0,30034239557611.0,24.465523,89.0,5.0,-0.0993586178313234,-289.0
659779353765766.0,21.648304,95.0,659779353766567.0,23.001205,88.0,10.0,-0.0303004675818495,-801.0
107059179442731.0,25.333515,79.0,107059179443742.0,21.28537,72.0,15.0,0.086834873892844,-1011.0
1105819222103420.0,30.418133,79.0,1105819222105058.0,15.940254,72.0,28.0,0.3123033379051778,-1638.0
721611548684797.0,28.804508,95.0,721611548686193.0,15.49884,88.0,28.0,0.3003309817578572,-1396.0
512353422613390.0,27.138145,78.0,512353422614542.0,20.39761,73.0,15.0,0.1417992624709547,-1152.0
179174478826878.0,19.92033,79.0,179174478827286.0,24.261589,72.0,10.0,-0.0982587243437751,-408.0
839472034788170.0,24.974895,79.0,839472034789040.0,22.662796,72.0,15.0,0.0485350769834751,-870.0
1775713609023046.0,28.111202,103.0,1775713609023562.0,18.962177,96.0,20.0,0.1943566660043673,-516.0
1762478151546098.0,32.031609,94.0,1762478151547516.0,18.113235,89.0,28.0,0.2775634121027478,-1418.0
1427898520075159.0,14.02953,87.0,1427898520075436.0,20.435921,80.0,5.0,-0.1858786353905538,-277.0
928133945690703.0,24.04287,87.0,928133945691565.0,16.319782,80.0,20.0,0.1913424321077812,-862.0
768466090204425.0,18.426247,79.0,768466090204675.0,25.962601,72.0,2.0,-0.1697803466312079,-250.0
470803765101872.0,28.741455,94.0,470803765102987.0,18.100998,89.0,25.0,0.2271541372950728,-1115.0
997758801216937.0,27.493992,94.0,997758801218105.0,21.52224,89.0,15.0,0.1218321310377345,-1168.0
217117525309819.0,25.657288,103.0,217117525310756.0,19.048313,96.0,15.0,0.1478332659033037,-937.0
973593049039872.0,25.562584,94.0,973593049040943.0,20.018242,89.0,15.0,0.121637593842639,-1071.0
1104494930062104.0,19.4772,87.0,1104494930062641.0,25.838223,80.0,5.0,-0.140372142173317,-537.0
118356266531198.0,26.999043,103.0,118356266532279.0,14.23584,96.0,25.0,0.3095244140743652,-1081.0
721425831368695.0,27.576893,103.0,721425831369315.0,19.003059,96.0,20.0,0.1840670424048525,-620.0
490631684409600.0,18.46801,79.0,490631684409958.0,26.499863,72.0,2.0,-0.1786131400967086,-358.0
719334411758150.0,24.615704,78.0,719334411758967.0,24.412827,73.0,10.0,0.0041379375612946,-817.0
1183906086303451.0,21.845997,79.0,1183906086304406.0,18.767914,72.0,15.0,0.0757888842569236,-955.0
1381485554985187.0,25.273102,103.0,1381485554986126.0,19.121761,96.0,15.0,0.138559747329325,-939.0
1703323035086568.0,26.800789,102.0,1703323035087592.0,21.855801,97.0,20.0,0.1016303855243452,-1024.0
1133425312390950.0,20.845287,102.0,1133425312391285.0,27.897457,97.0,2.0,-0.1446814319686228,-335.0
421326169702697.0,17.757835,87.0,421326169703056.0,22.220493,80.0,2.0,-0.111626929470387,-359.0
1355392157374740.0,19.525986,103.0,1355392157374987.0,22.040993,96.0,10.0,-0.0605049262781401,-247.0
1563936346542987.0,23.093899,86.0,1563936346543680.0,23.857201,81.0,10.0,-0.0162573826811299,-693.0
267493971642034.0,27.297379,79.0,267493971643489.0,18.197769,72.0,25.0,0.2000127574043719,-1455.0
1548056647317566.0,17.848011,102.0,1548056647317507.0,24.786156,97.0,2.0,-0.1627367317860344,59.0
129875715407262.0,25.420242,79.0,129875715408254.0,16.914486,72.0,25.0,0.200916750900112,-992.0
241393219514495.0,25.28474,87.0,241393219515928.0,14.081799,80.0,25.0,0.2845802878429317,-1433.0
94932042131892.0,19.998749,103.0,94932042131938.0,20.875004,96.0,10.0,-0.0214380852181594,-46.0
1136159106192976.0,22.486824,86.0,1136159106193702.0,24.627575,81.0,10.0,-0.0454372982662901,-726.0
1531363683936973.0,20.999432,79.0,1531363683937324.0,26.307808,72.0,10.0,-0.1122106468269973,-351.0
1653939344970472.0,31.650024,103.0,1653939344971663.0,15.37553,96.0,28.0,0.3460776666235552,-1191.0
24973672043115.0,25.24826,103.0,24973672043675.0,20.526031,96.0,15.0,0.1031633455556963,-560.0
1393919977116315.0,28.764603,103.0,1393919977117320.0,16.937428,96.0,20.0,0.258788827131118,-1005.0
573226118768204.0,28.032352,86.0,573226118769354.0,21.198902,81.0,20.0,0.138803086348359,-1150.0
1367613102925598.0,25.810417,103.0,1367613102926309.0,19.157917,96.0,15.0,0.1479374352627784,-711.0
1062591678030486.0,29.218151,86.0,1062591678032062.0,17.562222,81.0,25.0,0.2491628059485545,-1576.0
923247763171466.0,28.035362,79.0,923247763172282.0,19.664001,72.0,20.0,0.17550257432159,-816.0
361984705786011.0,19.890255,102.0,361984705786224.0,28.999187,97.0,2.0,-0.1863169557140782,-213.0
958715384208873.0,26.038074,95.0,958715384209797.0,20.754723,88.0,20.0,0.1129094933136825,-924.0
1677638204464627.0,14.799706,87.0,1677638204465185.0,21.773903,80.0,2.0,-0.1906893301123222,-558.0
842158794644296.0,29.803162,86.0,842158794646155.0,17.547665,81.0,25.0,0.25882329362484,-1859.0
1723162252754524.0,21.170155,79.0,1723162252754776.0,25.190529,72.0,10.0,-0.086719471179502,-252.0
504363172873728.0,32.721054,94.0,504363172875434.0,17.79985,89.0,28.0,0.2953471299721795,-1706.0
1427100924067699.0,25.985355,79.0,1427100924068734.0,18.285961,72.0,20.0,0.1739138271832714,-1035.0
994566210642444.0,27.343334,102.0,994566210643953.0,18.964638,97.0,25.0,0.1809342028625222,-1509.0
849592856649124.0,21.860645,86.0,849592856650120.0,23.814884,81.0,10.0,-0.0427852515950061,-996.0
1224654422351758.0,16.058971,87.0,1224654422352180.0,24.245598,80.0,10.0,-0.2031190806183785,-422.0
283377020089966.0,29.909779,78.0,283377020091016.0,22.572872,73.0,20.0,0.1397968063770254,-1050.0
584136527401831.0,20.581596,94.0,584136527402338.0,25.253761,89.0,5.0,-0.1019336448061264,-507.0
257983982953862.0,22.629787,95.0,257983982954814.0,19.285385,88.0,15.0,0.0797897715891515,-952.0
891170084832596.0,18.504208,95.0,891170084832879.0,24.786766,88.0,2.0,-0.1451239697217254,-283.0
1706352241718107.0,25.09058,103.0,1706352241719132.0,18.553726,96.0,15.0,0.1497756431274219,-1025.0
