TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t
1597656813259663,15.828712,86,1597656813260120,20.325474,81,2,-0.12437735425712533,-457
609394167674088,9.369877,87,609394167673444,11.915581,80,20,-0.11959827221006938,644
1359594900434087,20.557873,87,1359594900434826,19.32991,80,20,0.030785441246508963,-739
644544756691242,9.511646,95,644544756691801,11.270164,88,10,-0.08461813480154032,-559
256050907952909,16.382183,79,256050907954386,9.12347,72,10,0.2845923215531867,-1477
1471286984246121,21.096539,78,1471286984247465,11.431217,73,25,0.29714075572873827,-1344
1552457654217977,18.286175,95,1552457654219481,10.954144,88,25,0.25075071855406234,-1504
226672600427683,25.021049,86,226672600428705,21.892368,81,20,0.06669053759183646,-1022
1532972266600224,9.706272,87,1532972266602663,4.720291,72,2,0.3456111479913823,-2439
1461814767717191,2.156578,95,1461814767710604,9.267643,80,25,-0.6224551328269998,6587
1501125197312203,22.442318,103,1501125197313429,13.798946,96,10,0.23849532400415172,-1226
725344301791602,21.480946,87,725344301792763,19.704208,80,28,0.043140253888573496,-1161
1725311181379580,10.839146,78,1725311181380984,9.041229,73,15,0.09043677496023088,-1404
345738793322640,8.265621,86,345738793323293,12.682278,81,20,-0.21084009427389358,-653
699317855625342,32.247742,94,699317855627250,17.545273,89,28,0.29527171632406674,-1908
554951430770430,21.456417,102,554951430771357,17.707363,97,2,0.09572758298611618,-927
1467078652636541,9.861736,87,1467078652637736,9.097034,80,5,0.04033500063558974,-1195
797905842675471,8.299877,95,797905842675667,12.056274,88,5,-0.18453375591485835,-196
364159083233764,25.758671,78,364159083234818,19.88686,73,25,0.12863934039895386,-1054
1650624372267605,13.936764,86,1650624372269675,9.926075,81,28,0.16807258348430373,-2070
293563267243573,18.476471,102,293563267244934,11.392803,97,28,0.23715568044941432,-1361
427549101738389,9.138142,87,427549101739109,8.970661,80,28,0.009248595834854486,-720
322376216279913,18.644115,86,322376216280656,16.69841,81,15,0.05505280112272681,-743
1101874657744211,19.026642,79,1101874657745976,10.674561,72,28,0.2812034583245668,-1765
1061326803149836,22.764942,79,1061326803151355,11.782372,72,28,0.3178993886471174,-1519
15449266526492,6.94265,103,15449266526706,7.432919,96,2,-0.03410431962727872,-214
864353414901820,10.107082,79,864353414902414,14.69294,72,2,-0.18491346499611977,-594
530047506884643,18.733444,86,530047506886124,15.206448,81,20,0.10391889284739028,-1481
1536760995791686,30.959789,78,1536760995793116,18.859863,73,25,0.2428745588186766,-1430
1415116035971200,13.231472,95,1415116035973081,6.407501,88,15,0.34747086825772405,-1881
1759908687671615,12.698418,79,1759908687672105,11.989365,72,5,0.028720804942266417,-490
91464268056865,16.927322,103,91464268057503,10.8307,96,20,0.21963459788309123,-638
890224643945282,31.679195,78,890224643946891,17.070671,73,28,0.29966285445789737,-1609
265907764727887,15.749653,78,265907764728776,14.289757,73,25,0.048599356645153836,-889
1443196698460157,9.795242,103,1443196698461370,4.436764,96,5,0.3765089756145409,-1213
1449071475591515,14.930393,79,1449071475591805,16.966331,72,10,-0.06382906282162393,-290
1438695585592734,22.953636,94,1438695585594576,11.893013,89,28,0.3174085117911912,-1842
1546896434959556,18.504898,95,1546896434961037,9.806129,88,25,0.30725727470077296,-1481
326340891895234,7.642242,79,326340891896174,9.634331,72,10,-0.1153057958890342,-940
1083418993345168,28.412006,79,1083418993346668,14.699364,72,28,0.3180748373340954,-1500
341538972453552,15.971607,86,341538972454298,17.859131,81,10,-0.05579316655758443,-746
1732040043021239,23.716492,103,1732040043021797,20.281078,96,5,0.07808190315965173,-558
1130191144242454,24.024166,95,1130191144243603,20.38504,88,15,0.08194530656549007,-1149
453325873484474,17.270397,79,453325873486412,8.450249,72,28,0.3429209359671604,-1938
872229397656043,18.997299,94,872229397657825,9.994865,89,28,0.310512661283235,-1782
823960754626002,6.248936,95,823960754626224,8.23513,88,5,-0.13712958778287812,-222
984595713742319,5.249519,87,984595713743095,6.599472,80,5,-0.11392978524500519,-776
472983094637298,23.106159,103,472983094637982,18.419292,96,15,0.1128673352638603,-684
884712160569193,13.045929,95,884712160569977,11.452206,88,5,0.06505487050340766,-784
945542837812112,23.06081,94,945542837812455,26.688507,89,10,-0.07291953374957894,-343
1454758337046562,15.418949,95,1454758337046880,20.621254,88,2,-0.14434727240576312,-318
1703894277857608,24.041058,79,1703894277859336,12.750114,72,28,0.30689275133719573,-1728
869750908833138,26.495819,102,869750908834616,18.125809,97,25,0.1875774232172793,-1478
338516282371237,19.72599,87,338516282372007,17.695385,80,15,0.05426323859024416,-770
1769119918215823,12.95332,95,1769119918215592,15.824265,72,2,-0.09976323586569201,231
1362426315965472,28.609657,103,1362426315966574,14.863045,96,25,0.31621250503361853,-1102
44831254370315,9.324398,87,44831254370493,12.718838,80,15,-0.15399009473926603,-178
1137473452303352,27.06366,103,1137473452304045,18.51149,96,20,0.1876498486565596,-693
1059739423133901,23.547329,102,1059739423134953,17.554073,97,5,0.14581633979298328,-1052
1627979439090945,14.741146,95,1627979439092624,6.054405,88,15,0.4177211269852865,-1679
435803983618273,16.598919,79,435803983620859,3.809265,73,5,0.6266924092805122,-2586
410054920903149,29.2257,78,410054920904536,17.17152,73,25,0.2598039279077496,-1387
932334841475411,11.065842,103,932334841475145,13.561466,96,2,-0.10133563928302677,266
563862965287806,7.14217,95,563862965288058,8.990311,88,2,-0.1145602464989731,-252
